TIME,T,P0,P,U,DD,Ff,ff10,WW,W'W',c,VV,Td
23.08.202108:00,19,690.3,756.2,88,3,2,0.1,0.1,0.1,1.1,6,17
23.08.202108:30,19,690.3,756.2,83,3.1,2,0.1,0.1,0.1,1.1,6,16
23.08.202109:00,21,690.7,756.2,78,5,1,0.1,0.1,0.1,1.1,6,17
23.08.202109:30,21,690.7,756.2,78,5,1,0.1,11,0.1,1.1,5,17
23.08.202110:00,22,690.9,756.2,69,5,1,0.1,7,0.1,1.1,5,16
23.08.202110:30,23,691.1,756.2,69,3,2,0.1,7,0.1,1.1,4,17
23.08.202111:00,24,691.3,756.2,65,2.9,2,0.1,7,0.1,1.1,5,17
23.08.202111:30,24,691.3,756.2,65,2.9,2,0.1,7,0.1,1.1,5,17
23.08.202112:00,25,690.8,755.4,65,2.9,2,0.1,7,0.1,1.1,4,18
23.08.202112:30,25,690.8,755.4,61,3,2,0.1,7,0.1,1.1,4.5,17
23.08.202113:00,27,690.5,754.6,58,5,1,0.1,7,0.1,1.1,5,18
23.08.202113:30,26,690.3,754.6,58,3,2,0.1,0.1,0.1,1.1,6,17
23.08.202114:00,26,689.7,753.9,61,3,2,0.1,0.1,0.1,1.1,7,18
23.08.202114:30,26,690.3,754.6,58,4,4,0.1,0.1,0.1,1.71,6,17
23.08.202115:00,26,690.3,754.6,61,4,4,0.1,0.1,0.1,1.71,6,18
23.08.202115:30,26,690.3,754.6,61,4.1,4,0.1,0.1,0.1,1.71,6,18
23.08.202116:00,22,690.2,755.4,61,5.1,9,0.1,0.1,0.1,1.7,10.1,14
23.08.202116:30,22,690.2,755.4,53,5.1,11,0.1,0.1,0.1,1.6,10.1,12
23.08.202117:00,23,690.4,755.4,47,1,11,0.1,0.1,0.1,1.6,10.1,11
23.08.202117:30,23,690.4,755.4,44,5.1,10,15,0.1,0.1,2.4,10.1,10
23.08.202118:00,23,690.4,755.4,44,5.1,7,0.1,0.1,0.1,2.4,10.1,10
23.08.202118:30,22,690.2,755.4,50,4.5,3,0.1,0.1,0.1,1.7,10.1,11
23.08.202119:00,21,690,755.4,53,4.1,3,0.1,0.1,0.1,1.7,10.1,11
23.08.202119:30,20,690.5,756.2,56,4.5,4,0.1,0.1,0.1,1.1,10.1,11
23.08.202120:00,20,690.5,756.2,56,4.5,3,0.1,0.1,0.1,1.1,10.1,11
23.08.202120:30,19,690.3,756.2,56,5,1,0.1,0.1,0.1,1.1,10.1,10
23.08.202121:00,19,690.3,756.2,56,0,0,0.1,0.1,0.1,1.1,10.1,10
23.08.202121:30,18,690.1,756.2,64,5.1,3,0.1,0.1,0.1,1.1,10.1,11
23.08.202122:00,18,690.1,756.2,64,5,1,0.1,0.1,0.1,1.1,10.1,11
23.08.202122:30,16,689.6,756.2,72,5,1,0.1,0.1,0.1,1.1,10.1,11
23.08.202123:00,15,689.4,756.2,82,5,1,0.1,0.1,0.1,1.1,10.1,12
23.08.202123:30,15,689.4,756.2,82,5,1,0.1,0.1,0.1,1.1,10.1,12
23.09.202100:00,20,696.5,762.8,64,2.5,4,0.1,0.1,0.1,1.1,10.1,13
23.09.202100:30,24,697.4,762.8,31,5,2,0.1,0.1,0.1,1.1,10.1,6
23.09.202101:00,21,696,762,53,5,1,0.1,0.1,0.1,1.1,10.1,11
23.09.202101:30,22,696.2,762,41,3,3,0.1,0.1,0.1,1.1,10.1,8
23.09.202102:00,20,697.2,763.5,60,3.5,5,0.1,31,0.1,1.1,10.1,12
23.09.202102:30,19,696.9,763.5,64,3.1,3,0.1,31,0.1,1.1,10.1,12
23.09.202103:00,17,696.5,763.5,83,3.5,4,0.1,31,0.1,1.1,6,14
23.09.202103:30,17,696.5,763.5,83,3,2,0.1,3111,0.1,1.1,5,14
23.09.202104:00,17,696.5,763.5,83,1.9,2,0.1,11,0.1,1.1,5,14
23.09.202104:30,17,696.5,763.5,83,1.9,2,0.1,0.1,0.1,1.1,6,14
23.09.202105:00,17,695.9,762.8,77,3.9,2,0.1,0.1,0.1,1.1,7,13
23.09.202105:30,16,695.7,762.8,83,5,1,0.1,0.1,0.1,1.1,6,13
23.09.202106:00,17,695.9,762.8,77,5,1,0.1,0.1,0.1,1.1,7,13
23.09.202106:30,17,695.9,762.8,77,0,0,0.1,0.1,0.1,1.1,7,13
23.09.202107:00,16,695.7,762.8,83,3.5,1,0.1,0.1,0.1,1.1,10.1,13
23.09.202107:30,16,696.3,763.5,83,3.1,2,0.1,0.1,0.1,1.1,10.1,13
23.09.202108:00,17,697.2,764.3,77,3,2,0.1,31,0.1,1.1,10.1,13
23.09.202108:30,17,697.2,764.3,77,5,1,0.1,31,0.1,2.4,10.1,13
23.09.202109:00,16,697,764.3,83,2,1,0.1,31,0.1,2.4,10.1,13
23.09.202109:30,17,697.2,764.3,83,1.5,2,0.1,0.1,0.1,2.4,10.1,14
23.09.202110:00,17,697.2,764.3,83,5,1,0.1,0.1,0.1,2.4,10.1,14
23.09.202110:30,17,697.2,764.3,83,1.5,2,0.1,0.1,0.1,2.4,10.1,14
23.09.202111:00,18,697.5,764.3,78,1,2,0.1,0.1,0.1,2.4,10.1,14
23.09.202111:30,18,697.5,764.3,78,1,2,0.1,0.1,0.1,1.6,10.1,14
23.09.202112:00,18,697.5,764.3,78,5,1,0.1,31,0.1,1.6,10.1,14
23.09.202112:30,18,697.5,764.3,78,2,3,0.1,31,0.1,1.6,10.1,14
23.09.202113:00,18,696.7,763.5,78,1.5,3,0.1,31,0.1,1.6,10.1,14
23.09.202113:30,18,697.5,764.3,78,1.9,2,0.1,31,0.1,1.6,10.1,14
23.09.202114:00,17,696.5,763.5,88,1.5,3,0.1,3111,0.1,1.6,4,15
23.09.202114:30,17,696.5,763.5,88,1.9,2,0.1,3111,0.1,1.6,5,15
23.09.202115:00,17,696.5,763.5,88,1.1,2,0.1,31,0.1,1.6,6,15
23.09.202115:30,18,696.7,763.5,83,1,2,0.1,3111,0.1,1.6,5,15
23.09.202116:00,17,696.5,763.5,88,5.1,3,0.1,3111,0.1,1.6,4,15
23.09.202116:30,17,696.5,763.5,88,5.1,2,0.1,3111,0.1,1.6,3,15
23.09.202117:00,17,696.5,763.5,88,1,2,0.1,3111,0.1,1.6,4.5,15
23.09.202117:30,17,696.5,763.5,88,1.9,2,0.1,3111,0.1,1.6,4.5,15
23.09.202118:00,17,697.2,764.3,88,1.9,3,0.1,31,0.1,1.6,6,15
23.09.202118:30,17,697.2,764.3,83,2,3,0.1,31,0.1,1.6,7,14
23.09.202119:00,17,696.5,763.5,83,2,3,0.1,31,0.1,1.6,8,14
23.09.202119:30,17,697.2,764.3,83,2,3,0.1,31,0.1,1.6,10.1,14
23.09.202120:00,17,697.2,764.3,83,2,3,0.1,0.1,0.1,1.6,10.1,14
23.09.202120:30,17,697.2,764.3,83,5,1,0.1,0.1,0.1,1.6,10.1,14
23.09.202121:00,17,697.2,764.3,83,2,3,0.1,0.1,0.1,1.6,10.1,14
23.09.202121:30,17,697.2,764.3,77,1.9,4,0.1,0.1,0.1,1.6,10.1,13
23.09.202122:00,17,697.9,765,77,1.5,3,0.1,0.1,0.1,1.6,7,13
23.09.202122:30,17,697.9,765,83,1.5,1,0.1,0.1,0.1,1.6,7,14
23.09.202123:00,17,697.9,765,83,1.9,3,0.1,0.1,0.1,1.6,7,14
23.09.202123:30,17,697.9,765,77,2,3,0.1,0.1,0.1,1.6,8,13
23.10.202100:00,8,701.4,771.1,46,2,3,0.1,0.1,0.1,1.1,10.1,-3
23.10.202100:30,7,701.1,771.1,49,2,3,0.1,0.1,0.1,1.1,10.1,-3
23.10.202101:00,6,700.9,771.1,53,2,2,0.1,0.1,0.1,1.1,10.1,-3
23.10.202101:30,6,700.9,771.1,57,2,3,0.1,0.1,0.1,1.1,10.1,-2
23.10.202102:00,4,700.4,771.1,61,0,0,0.1,0.1,0.1,1.1,10.1,-3
23.10.202102:30,3,700.2,771.1,70,4.5,1,0.1,0.1,0.1,1.1,10.1,-2
23.10.202103:00,3,699.5,770.4,70,1.5,1,0.1,0.1,0.1,1.1,10.1,-2
23.10.202103:30,2,699.3,770.4,75,2,2,0.1,0.1,0.1,1.1,10.1,-2
23.10.202104:00,2,699.3,770.4,75,5,1,0.1,0.1,0.1,1.1,10.1,-2
23.10.202104:30,2,699.9,771.1,81,0,0,0.1,0.1,0.1,1.1,10.1,-1
23.10.202105:00,2,699.9,771.1,81,2,1,0.1,0.1,0.1,1.1,10.1,-1
23.10.202105:30,1,699.7,771.1,87,1.9,1,0.1,0.1,0.1,1.1,10.1,-1
23.10.202106:00,1,699.7,771.1,81,1.9,1,0.1,0.1,0.1,1.1,10.1,-2
23.10.202106:30,1,699.7,771.1,81,0,0,0.1,0.1,0.1,1.1,10.1,-2
23.10.202107:00,1,699.7,771.1,87,5,1,0.1,0.1,0.1,1.1,10.1,-1
23.10.202107:30,2,699.9,771.1,81,5,1,0.1,0.1,0.1,1.1,10.1,-1
23.10.202108:00,5,701.4,771.9,70,1.9,2,0.1,0.1,0.1,1.1,10.1,0
23.10.202108:30,6,701.6,771.9,66,1,2,0.1,0.1,0.1,1.1,10.1,0
23.10.202109:00,8,702.1,771.9,57,5,1,0.1,0.1,0.1,1.1,10.1,0
23.10.202109:30,8,702.1,771.9,57,5,1,0.1,0.1,0.1,1.1,10.1,0
23.10.202110:00,10,702.6,771.9,47,5,1,0.1,0.1,0.1,1.1,10.1,-1
23.10.202110:30,11,702.8,771.9,44,5,1,0.1,0.1,0.1,1.1,10.1,-1
23.10.202111:00,12,703,771.9,38,5,1,0.1,0.1,0.1,1.1,10.1,-2
23.10.202111:30,13,703.3,771.9,38,5,1,0.1,0.1,0.1,1.1,10.1,-1
23.10.202112:00,13,702.5,771.1,36,5,1,0.1,0.1,0.1,1.1,10.1,-2
23.10.202112:30,14,702.1,770.4,36,5.1,2,0.1,0.1,0.1,1.1,10.1,-1
23.10.202113:00,15,702.4,770.4,34,5,2,0.1,0.1,0.1,1.1,10.1,-1
23.10.202113:30,16,701.9,769.6,29,5,2,0.1,0.1,0.1,1.1,10.1,-2
23.10.202114:00,16,701.9,769.6,29,5,2,0.1,0.1,0.1,1.1,10.1,-2
23.10.202114:30,16,701.2,768.9,31,3.9,2,0.1,0.1,0.1,1.1,10.1,-1
23.10.202115:00,15,701,768.9,31,4,3,0.1,0.1,0.1,1.1,10.1,-2
23.10.202115:30,15,701,768.9,29,3.9,3,0.1,0.1,0.1,1.1,10.1,-3
23.10.202116:00,15,701,768.9,29,4,2,0.1,0.1,0.1,1.1,10.1,-3
23.10.202116:30,15,701,768.9,31,5,1,0.1,0.1,0.1,1.1,10.1,-2
23.10.202117:00,14,700.8,768.9,33,3.9,1,0.1,0.1,0.1,1.1,10.1,-2
23.10.202117:30,13,700.5,768.9,41,4,1,0.1,0.1,0.1,1.1,10.1,0
23.10.202118:00,11,700.1,768.9,50,4,1,0.1,0.1,0.1,1.1,10.1,1
23.10.202118:30,10,700.5,769.6,58,3.1,1,0.1,0.1,0.1,1.1,10.1,2
23.10.202119:00,8,700,769.6,66,5,1,0.1,0.1,0.1,1.1,10.1,2
23.10.202119:30,8,700,769.6,66,5,1,0.1,0.1,0.1,1.1,7,2
23.10.202120:00,9,701,770.4,58,5,1,0.1,0.1,0.1,1.1,7,1
23.10.202120:30,9,701,770.4,58,1.9,2,0.1,0.1,0.1,1.1,7,1
23.10.202121:00,8,700.7,770.4,62,2,3,0.1,0.1,0.1,1.1,8,1
23.10.202121:30,9,701,770.4,58,2,3,0.1,0.1,0.1,1.1,8,1
23.10.202122:00,9,701,770.4,58,2,3,0.1,0.1,0.1,1.1,8,1
23.10.202122:30,7,700.5,770.4,66,2.1,3,0.1,0.1,0.1,1.1,8,1
23.10.202123:00,8,701.4,771.1,66,2.1,3,0.1,0.1,0.1,1.1,7,2
23.10.202123:30,9,701.6,771.1,58,2.1,2,0.1,0.1,0.1,1.1,8,1
24.01.202100:00,-4,692.9,765,54,5,1,0.1,0.1,0.1,1.1,6,-12
24.01.202100:30,-4,692.9,765,54,1.9,1,0.1,0.1,0.1,1.1,6,-12
24.01.202101:00,-4,692.9,765,59,2.1,1,0.1,0.1,0.1,1.1,6,-11
24.01.202101:30,-4,692.9,765,63,0,0,0.1,0.1,0.1,1.1,6,-10
24.01.202102:00,-5,692.6,765,58,0,0,0.1,0.1,0.1,1.1,6,-12
24.01.202102:30,-5,692.6,765,58,2,1,0.1,0.1,0.1,1.1,6,-12
24.01.202103:00,-5,692.6,765,63,1.9,1,0.1,0.1,0.1,1.1,6,-11
24.01.202103:30,-4,692.9,765,59,2.9,1,0.1,0.1,0.1,1.1,7,-11
24.01.202104:00,-5,692.6,765,63,1.5,2,0.1,0.1,0.1,1.1,7,-11
24.01.202104:30,-4,692.3,764.3,63,2.1,1,0.1,0.1,0.1,1.1,6,-10
24.01.202105:00,-4,692.3,764.3,63,2.9,1,0.1,0.1,0.1,1.1,7,-10
24.01.202105:30,-2,692.8,764.3,55,1,2,0.1,0.1,0.1,1.1,7,-10
24.01.202106:00,-2,692.8,764.3,55,5,1,0.1,0.1,0.1,1.1,7,-10
24.01.202106:30,-2,693.4,765,55,3.5,1,0.1,0.1,0.1,1.1,7,-10
24.01.202107:00,-1,693.7,765,55,1.1,2,0.1,0.1,0.1,1.1,7,-9
24.01.202107:30,-1,694.4,765.8,51,5,1,0.1,7,0.1,1.1,5,-10
24.01.202108:00,0,693.9,765,44,5,1,0.1,7,0.1,1.1,5,-11
24.01.202108:30,0,694.6,765.8,44,5,1,0.1,7,0.1,1.1,4,-11
24.01.202109:00,1,694.9,765.8,41,1,3,0.1,7,0.1,1.1,5,-11
24.01.202109:30,2,695.8,766.6,35,4.5,2,0.1,7,0.1,1.1,5,-12
24.01.202110:00,2,695.8,766.6,35,5.1,3,0.1,7,0.1,1.1,5,-12
24.01.202110:30,3,696.1,766.6,33,1,3,0.1,7,0.1,1.1,5,-12
24.01.202111:00,3,695.4,765.8,33,1,3,0.1,7,0.1,1.1,5,-12
24.01.202111:30,4,695.6,765.8,30,1,4,0.1,7,0.1,1.1,5,-12
24.01.202112:00,5,695.8,765.8,28,1,3,0.1,7,0.1,1.1,5,-12
24.01.202112:30,5,695.1,765,28,5.1,4,0.1,7,0.1,1.1,5,-12
24.01.202113:00,6,695.4,765,29,5.1,3,0.1,7,0.1,1.1,5,-11
24.01.202113:30,6,694.7,764.3,29,5.1,4,0.1,7,0.1,1.1,5,-11
24.01.202114:00,7,695,764.3,27,1,3,0.1,7,0.1,1.1,5,-11
24.01.202114:30,7,694.2,763.5,27,5.1,4,0.1,7,0.1,1.1,5,-11
24.01.202115:00,7,694.2,763.5,27,5.1,3,0.1,7,0.1,1.1,5,-11
24.01.202115:30,7,694.2,763.5,27,5.1,3,0.1,7,0.1,1.1,5,-11
24.01.202116:00,6,694,763.5,29,5.1,3,0.1,7,0.1,1.1,5,-11
24.01.202116:30,5,693.8,763.5,31,4.5,2,0.1,7,0.1,1.1,5,-11
24.01.202117:00,4,693.5,763.5,33,4.5,2,0.1,7,0.1,1.1,5,-11
24.01.202117:30,4,693.5,763.5,33,5.1,2,0.1,7,0.1,1.1,5,-11
24.01.202118:00,3,694,764.3,35,5.1,2,0.1,0.1,0.1,1.1,6,-11
24.01.202118:30,4,694.2,764.3,33,5,1,0.1,0.1,0.1,1.1,6,-11
24.01.202119:00,2,694.4,765,41,5,1,0.1,0.1,0.1,1.1,6,-10
24.01.202119:30,3,694.6,765,41,2.9,2,0.1,0.1,0.1,1.1,6,-9
24.01.202120:00,3,695.4,765.8,45,2.5,4,0.1,7,0.1,1.1,5,-8
24.01.202120:30,4,695.6,765.8,42,2,2,0.1,7,0.1,1.1,5,-8
24.01.202121:00,4,696.3,766.6,39,2,4,0.1,7,0.1,1.1,5,-9
24.01.202121:30,4,696.3,766.6,39,2,2,0.1,7,0.1,1.1,5,-9
24.01.202122:00,3,696.7,767.3,45,2,4,0.1,7,0.1,1.1,5,-8
24.01.202122:30,3,696.7,767.3,45,2,2,0.1,7,0.1,1.1,5,-8
24.01.202123:00,3,697.5,768.1,45,3,2,0.1,7,0.1,1.1,4.5,-8
24.01.202123:30,2,696.5,767.3,48,2.9,2,0.1,7,0.1,1.1,5,-8
24.02.202100:00,0,695.4,766.6,55,2,5,0.1,0.1,0.1,1.1,10.1,-8
24.02.202100:30,0,694.6,765.8,55,2,5,0.1,0.1,0.1,1.1,10.1,-8
24.02.202101:00,1,694.9,765.8,51,2,4,0.1,0.1,0.1,1.1,10.1,-8
24.02.202101:30,1,695.6,766.6,51,2,4,0.1,0.1,0.1,1.1,10.1,-8
24.02.202102:00,0,694.6,765.8,55,2,6,0.1,0.1,0.1,1.1,10.1,-8
24.02.202102:30,1,694.9,765.8,51,2,5,0.1,0.1,0.1,1.1,10.1,-8
24.02.202103:00,0,694.6,765.8,55,2,4,0.1,0.1,0.1,1.1,10.1,-8
24.02.202103:30,0,693.9,765,55,2,4,0.1,0.1,0.1,1.1,10.1,-8
24.02.202104:00,0,693.9,765,55,2,4,0.1,0.1,0.1,1.1,10.1,-8
24.02.202104:30,0,693.9,765,55,2.1,4,0.1,0.1,0.1,1.1,10.1,-8
24.02.202105:00,0,693.9,765,60,2,4,0.1,0.1,0.1,1.1,10.1,-7
24.02.202105:30,0,693.9,765,55,2,3,0.1,0.1,0.1,1.1,10.1,-8
24.02.202106:00,0,693.9,765,60,2.1,4,0.1,0.1,0.1,1.1,10.1,-7
24.02.202106:30,0,694.6,765.8,60,2.1,5,0.1,0.1,0.1,1.1,10.1,-7
24.02.202108:00,0,694.6,765.8,60,2.1,4,0.1,0.1,0.1,1.1,10.1,-7
24.02.202108:30,0,694.6,765.8,55,2,4,0.1,0.1,0.1,1.1,10.1,-8
24.02.202109:00,1,694.9,765.8,51,2,3,0.1,0.1,0.1,1.1,10.1,-8
24.02.202109:30,2,695.1,765.8,52,5,1,0.1,0.1,0.1,1.1,10.1,-7
24.02.202110:00,3,695.4,765.8,48,5,2,0.1,0.1,0.1,1.1,10.1,-7
24.02.202110:30,3,694.6,765,48,2,2,0.1,0.1,0.1,1.1,10.1,-7
24.02.202111:00,4,694.2,764.3,42,2,3,0.1,0.1,0.1,1.1,10.1,-8
24.02.202111:30,5,694.5,764.3,42,1.9,2,0.1,0.1,0.1,1.1,10.1,-7
24.02.202112:00,6,694,763.5,39,1.9,3,0.1,0.1,0.1,1.1,10.1,-7
24.02.202112:30,7,694.2,763.5,34,5,1,0.1,0.1,0.1,1.1,10.1,-8
24.02.202113:00,7,693.6,762.8,34,5.1,2,0.1,0.1,0.1,1.1,10.1,-8
24.02.202113:30,8,693.8,762.8,32,5,1,0.1,0.1,0.1,1.1,10.1,-8
24.02.202114:00,8,693.8,762.8,32,3.9,2,0.1,0.1,0.1,1.1,10.1,-8
24.02.202114:30,7,693.6,762.8,34,5,1,0.1,0.1,0.1,1.1,10.1,-8
24.02.202115:00,8,693.1,762,32,2.5,2,0.1,0.1,0.1,1.1,10.1,-8
24.02.202115:30,8,693.1,762,32,2.1,2,0.1,0.1,0.1,1.1,10.1,-8
24.02.202116:00,8,693.1,762,32,1.9,2,0.1,0.1,0.1,1.1,10.1,-8
24.02.202116:30,8,692.4,761.2,32,5,1,0.1,0.1,0.1,17.7,10.1,-8
24.02.202117:00,8,692.4,761.2,32,5,1,0.1,0.1,0.1,17.7,10.1,-8
24.02.202117:30,7,692.1,761.2,37,2,4,0.1,0.1,0.1,17.7,10.1,-7
24.02.202118:00,7,692.9,762,37,2,4,0.1,0.1,0.1,17.7,10.1,-7
24.02.202118:30,6,692.6,762,39,2.1,5,0.1,0.1,0.1,11.1,10.1,-7
24.02.202119:00,5,692.4,762,42,2,7,0.1,0.1,0.1,11.1,10.1,-7
24.02.202119:30,4,692.9,762.8,45,2.1,7,0.1,0.1,0.1,11.1,10.1,-7
24.02.202120:00,4,692.9,762.8,45,2.1,6,0.1,0.1,0.1,11.1,10.1,-7
24.02.202120:30,4,693.5,763.5,45,2,6,0.1,0.1,0.1,1.1,10.1,-7
24.02.202121:00,3,693.3,763.5,48,2,7,0.1,0.1,0.1,1.1,10.1,-7
24.02.202121:30,3,694,764.3,48,2,7,0.1,0.1,0.1,1.1,10.1,-7
24.02.202122:00,3,694,764.3,48,2,6,0.1,0.1,0.1,1.1,10.1,-7
24.02.202122:30,3,694,764.3,48,2,6,0.1,0.1,0.1,1.1,10.1,-7
24.02.202123:00,2,693.8,764.3,52,2.1,6,0.1,0.1,0.1,1.1,10.1,-7
24.02.202123:30,2,693.8,764.3,52,2,6,0.1,0.1,0.1,1.1,10.1,-7
24.03.202100:00,7,690.8,759.7,46,2,2,0.1,0.1,0.1,1.1,10.1,-4
24.03.202100:30,7,690.8,759.7,46,5,1,0.1,0.1,0.1,1.1,10.1,-4
24.03.202101:00,7,690.8,759.7,46,2,2,0.1,0.1,0.1,1.1,10.1,-4
24.03.202101:30,5,690.3,759.7,53,2,1,0.1,0.1,0.1,1.1,10.1,-4
24.03.202102:00,6,690.5,759.7,49,2,2,0.1,0.1,0.1,1.1,10.1,-4
24.03.202102:30,6,690.5,759.7,53,2,2,0.1,0.1,0.1,1.1,10.1,-3
24.03.202103:00,5,690.3,759.7,57,2,2,0.1,0.1,0.1,1.1,10.1,-3
24.03.202103:30,4,690.1,759.7,61,5,1,0.1,0.1,0.1,1.1,10.1,-3
24.03.202104:00,5,690.3,759.7,57,1.9,2,0.1,0.1,0.1,1.1,10.1,-3
24.03.202104:30,5,691,760.5,57,5,1,0.1,0.1,0.1,1.1,10.1,-3
24.03.202105:00,5,691,760.5,57,2,2,0.1,0.1,0.1,1.1,10.1,-3
24.03.202105:30,4,690.8,760.5,61,5,1,0.1,0.1,0.1,1.1,10.1,-3
24.03.202106:00,3,691.2,761.2,65,5,1,0.1,0.1,0.1,1.1,10.1,-3
24.03.202106:30,3,691.2,761.2,70,5,1,0.1,0.1,0.1,1.1,10.1,-2
24.03.202107:00,4,692.2,762,65,1,1,0.1,0.1,0.1,1.1,10.1,-2
24.03.202107:30,5,692.4,762,70,2.1,2,0.1,0.1,0.1,1.1,10.1,0
24.03.202108:00,7,693.6,762.8,57,2.9,2,0.1,0.1,0.1,1.1,8,-1
24.03.202108:30,8,693.8,762.8,53,3,2,0.1,0.1,0.1,1.1,8,-1
24.03.202109:00,9,694.7,763.5,43,5,1,0.1,0.1,0.1,1.1,8,-3
24.03.202109:30,10,694.9,763.5,40,5,1,0.1,0.1,0.1,1.1,8,-3
24.03.202110:00,11,695.9,764.3,38,2.5,3,0.1,0.1,0.1,1.1,8,-3
24.03.202110:30,12,696.1,764.3,33,5,1,0.1,0.1,0.1,1.1,8,-4
24.03.202111:00,13,696.3,764.3,31,5,2,0.1,0.1,0.1,1.1,8,-4
24.03.202111:30,16,697,764.3,16,1,2,0.1,0.1,0.1,1.1,8,-10
24.03.202112:00,17,696.5,763.5,14,5.1,5,0.1,0.1,0.1,1.1,10.1,-11
24.03.202112:30,18,696.7,763.5,15,4.5,2,0.1,0.1,0.1,1.1,10.1,-9
24.03.202113:00,19,696.9,763.5,18,2,3,0.1,0.1,0.1,1.1,10.1,-6
24.03.202113:30,19,696.3,762.8,13,2,4,0.1,0.1,0.1,1.1,10.1,-10
24.03.202114:00,20,696.5,762.8,13,5,3,0.1,0.1,0.1,1.1,10.1,-9
24.03.202114:30,20,695.8,762,11,2,3,0.1,0.1,0.1,1.1,10.1,-11
24.03.202115:00,20,695.8,762,11,2.1,3,0.1,0.1,0.1,1.1,10.1,-11
24.03.202115:30,20,695.8,762,11,5,2,0.1,0.1,0.1,1.1,10.1,-11
24.03.202116:00,21,696,762,12,5,1,0.1,0.1,0.1,1.1,10.1,-10
24.03.202116:30,21,696,762,11,2,2,0.1,0.1,0.1,1.1,10.1,-11
24.03.202117:00,20,695.1,761.2,11,2,3,0.1,0.1,0.1,1.1,10.1,-11
24.03.202117:30,20,695.8,762,11,2,3,0.1,0.1,0.1,1.1,10.1,-11
24.03.202118:00,19,695.6,762,12,2,3,0.1,0.1,0.1,1.1,10.1,-11
24.03.202118:30,18,695.4,762,13,2,3,0.1,0.1,0.1,1.1,10.1,-11
24.03.202119:00,17,695.1,762,15,2,5,0.1,0.1,0.1,1.1,10.1,-10
24.03.202119:30,16,695.7,762.8,17,2,5,0.1,0.1,0.1,1.1,10.1,-9
24.03.202120:00,15,695.4,762.8,18,2,4,0.1,0.1,0.1,1.1,10.1,-9
24.03.202120:30,14,695.8,763.5,21,2,5,0.1,0.1,0.1,1.1,10.1,-8
24.03.202121:00,13,695.6,763.5,21,2,6,0.1,0.1,0.1,1.1,10.1,-9
24.03.202121:30,13,695.6,763.5,23,2,7,0.1,0.1,0.1,1.1,10.1,-8
24.03.202122:00,13,696.3,764.3,23,2,6,0.1,0.1,0.1,1.1,10.1,-8
24.03.202122:30,12,696.1,764.3,24,2,5,0.1,0.1,0.1,1.1,10.1,-8
24.03.202123:00,12,696.1,764.3,24,2,5,0.1,0.1,0.1,1.1,10.1,-8
24.03.202123:30,12,696.1,764.3,24,2,4,0.1,0.1,0.1,1.1,10.1,-8
24.04.202100:00,14,698.7,766.6,63,2,2,0.1,0.1,0.1,1.1,10.1,7
24.04.202100:30,14,698.7,766.6,63,1.9,3,0.1,0.1,0.1,1.6,10.1,7
24.04.202101:00,14,699.3,767.3,63,1.9,4,0.1,0.1,0.1,1.6,10.1,7
24.04.202101:30,13,699.1,767.3,67,2,6,0.1,0.1,0.1,1.6,10.1,7
24.04.202102:00,13,699.1,767.3,67,1.9,5,0.1,0.1,0.1,1.6,10.1,7
24.04.202102:30,13,699.1,767.3,67,2,4,0.1,0.1,0.1,1.6,10.1,7
24.04.202103:00,12,698.9,767.3,72,2,5,0.1,0.1,0.1,1.6,10.1,7
24.04.202103:30,12,698.9,767.3,72,2,4,0.1,0.1,0.1,1.6,10.1,7
24.04.202104:00,11,698.6,767.3,77,2.1,4,0.1,0.1,0.1,1.6,10.1,7
24.04.202104:30,11,698.6,767.3,77,2.5,3,0.1,0.1,0.1,1.6,10.1,7
24.04.202105:00,11,698.6,767.3,77,2.1,3,0.1,0.1,0.1,1.6,10.1,7
24.04.202105:30,11,698.6,767.3,77,2.1,2,0.1,0.1,0.1,1.6,10.1,7
24.04.202106:00,11,699.3,768.1,77,5,1,0.1,0.1,0.1,1.6,10.1,7
24.04.202106:30,11,699.3,768.1,77,2.5,2,0.1,0.1,0.1,1.6,10.1,7
24.04.202107:00,12,699.6,768.1,67,2,3,0.1,0.1,0.1,6.1,10.1,6
24.04.202107:30,12,700.3,768.9,67,2.1,3,0.1,0.1,0.1,6.1,10.1,6
24.04.202108:00,11,700.1,768.9,72,2,5,0.1,31,0.1,6.1,10.1,6
24.04.202108:30,12,700.9,769.6,67,2.1,5,0.1,0.1,0.1,6.1,10.1,6
24.04.202109:00,12,700.9,769.6,67,2,4,0.1,0.1,0.1,1.5,10.1,6
24.04.202109:30,12,700.9,769.6,67,2,5,0.1,0.1,0.1,1.5,10.1,6
24.04.202110:00,12,701.7,770.4,63,2,4,0.1,0.1,0.1,1.5,10.1,5
24.04.202110:30,13,701.2,769.6,59,2,3,0.1,0.1,0.1,1.5,10.1,5
24.04.202111:00,13,701.2,769.6,59,2.1,3,0.1,0.1,0.1,1.5,10.1,5
24.04.202111:30,13,701.2,769.6,55,2,4,0.1,0.1,0.1,1.5,10.1,4
24.04.202112:00,14,701.4,769.6,51,2,4,0.1,0.1,0.1,1.5,10.1,4
24.04.202112:30,14,701.4,769.6,55,2.1,4,0.1,0.1,0.1,1.5,10.1,5
24.04.202113:00,14,700.8,768.9,55,2.1,4,0.1,0.1,0.1,1.5,10.1,5
24.04.202113:30,14,700.8,768.9,51,2,5,0.1,0.1,0.1,1.5,10.1,4
